date,btc_price,total_volume,eth_price,total_market_cap,btc_mcap,eth_mcap,total_mcap,btc_dominance,eth_dominance,alt_dominance,fear_greed,Extreme Fear,Fear,Neutral,Greed,Extreme Greed,inflation_12m,return_1d_eth,return_7d_eth,return_30d_eth,volatility_7d_eth,volatility_30d_eth,ema_7_eth,ema_21_eth,ema_ratio_eth,month,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,halving_year,rsi_14,sma_5,sma_20,sma_50,ema_12,ema_26,macd_line,macd_signal,macd_hist,rsi_sma_2,rsi_sma_5
2019-01-24,3555.7000025226243,2663764215.2983246,116.41601969858114,119443997469.07376,62216525710.040085,12169120160.834082,119443997469.07376,0.5208844900401888,0.1018813872499946,0.3772341227098166,37.0,0.0,1.0,0.0,0.0,0.0,1.4875893578291333,-0.011892739271492,-0.0476869657378666,-0.1622204414543299,0.0249604058773503,0.0645300566245865,118.8823821915755,124.4161306862402,0.955522258535591,January,1,0,0,0,0,0,0,0,0,0,0,0,0,43.06501679303198,118.11922430586685,129.9564730132524,118.50003170271674,121.62928183031069,125.0650395473167,-3.4357577170060125,-1.489122176391498,-1.9466355406145146,43.51804586306581,43.869245772238834
2019-01-25,3565.6420046170365,2514079887.672157,116.24543567436464,119828018000.35898,62397665388.19675,12153158417.51909,119828018000.35898,0.5207268419311568,0.1014216760013729,0.3778514820674702,35.0,0.0,1.0,0.0,0.0,0.0,1.4875893578291333,-0.0014652968264863,-0.0466001670569173,-0.0892502203622832,0.0249951306735454,0.062844268325434,118.22314556227278,123.67334023061515,0.9559307231600656,January,1,0,0,0,0,0,0,0,0,0,0,0,0,42.94898570070775,116.78267628285543,128.11591645043194,118.77471958103357,120.80099780631899,124.41173555672766,-3.610737750408674,-1.9134452911949333,-1.6972924592137408,43.00700124686986,43.1516168726592
2019-01-26,3564.822417111422,2582590473.407218,115.1499060589502,119501748030.84526,62386316357.47355,12040473330.175814,119501748030.84526,0.52205358821505,0.1007556251567799,0.37719078662817,41.0,0.0,1.0,0.0,0.0,0.0,1.4875893578291333,-0.0094242806959176,-0.0337401038019544,-0.1108896268407833,0.0240605377806189,0.0627880433067716,117.45483568644214,122.8984825786456,0.9557061504911588,January,1,0,0,0,0,0,0,0,0,0,0,0,0,42.163289423192396,116.29108291437637,126.19081817865091,119.2556945330948,119.93159907595457,123.72567411244785,-3.7940750364932825,-2.2895712402546033,-1.5045037962386791,42.556137561950074,42.9040394178435
2019-01-27,3563.614563419144,2548165746.089901,115.33716687142687,119537330252.38815,62374968460.904976,12061900817.036028,119537330252.38815,0.5218032586908877,0.1009048871308136,0.3772918541782986,39.0,0.0,1.0,0.0,0.0,0.0,1.4875893578291333,0.0016262350433948,-0.0617515786697951,0.0108307498027659,0.0186038200974796,0.0587734431195871,116.92541848268831,122.21109024162573,0.956749655465089,January,1,0,0,0,0,0,0,0,0,0,0,0,0,42.35740160795006,116.1931434220166,124.22271110226973,119.70307886708541,119.22476335218107,123.10430320570556,-3.8795398535244914,-2.6075649629085813,-1.27197489061591,42.26034551557123,42.90115369159637
2019-01-28,3553.121681129778,2882787006.773549,112.51348924314216,118417423470.75124,62192208387.693,11774157608.884584,118417423470.75124,0.5251947438550232,0.0994292669422314,0.3753759892027454,35.0,0.0,1.0,0.0,0.0,0.0,1.4875893578291333,-0.0244819402528972,-0.0433166890321758,-0.1604720189710535,0.013462764694022,0.0490516417264386,115.82243617280176,121.3294901508545,0.9546107548032589,January,1,0,0,0,0,0,0,0,0,0,0,0,0,40.16820612754312,115.132403509293,122.35345068339036,120.13978353001002,118.19225964309815,122.3197984677379,-4.127538824639743,-2.9115597352548135,-1.2159790893849292,41.26280386774659,42.14057993048506
2019-01-29,3432.215668301249,3445780457.599724,105.35239189764611,112887797776.12009,60087154448.40433,11010938397.321363,112887797776.12009,0.5322732450461086,0.097538782882082,0.3701879720718093,21.0,1.0,0.0,0.0,0.0,0.0,1.4875893578291333,-0.0636465671242394,-0.090432150571265,-0.2407268297394985,0.025718913950546,0.0495966202312756,113.20492510401286,119.8770266732901,0.944342116630393,January,1,0,0,0,0,0,0,0,0,0,0,0,0,35.19952443077226,112.91967794910599,120.21367700171886,120.37622883152306,116.21689537456707,121.06295353661999,-4.846058162052913,-3.2984594206144333,-1.5475987414384793,37.683865279157686,40.567481458033114
2019-01-30,3413.375483249797,4865613085.112716,104.59784628074064,112093178910.76476,59768195291.00078,10955187408.251522,112093178910.76476,0.5332010018074436,0.0977328639860659,0.3690661342064905,22.0,1.0,0.0,0.0,0.0,0.0,1.4875893578291333,-0.0071621118734404,-0.1122021553892393,-0.2400162781068923,0.022358718035837,0.0495968086855853,111.0531553981948,118.48801027396742,0.9372522598819764,January,1,0,0,0,0,0,0,0,0,0,0,0,0,34.71229592956827,110.59016007038119,118.00662532318009,120.6711114109789,114.42934936013224,119.84331596211041,-5.413966601978174,-3.721560856887182,-1.6924057450909924,34.955910180170264,38.92014350380522
2019-01-31,3457.8826491759864,4973814467.106895,108.27309466982854,115250739101.87712,60555372963.791016,11329885765.71566,115250739101.87712,0.5254228600674088,0.0983064044014545,0.3762707355311366,17.0,1.0,0.0,0.0,0.0,0.0,1.4875893578291333,0.0351369413402979,-0.0699467740765907,-0.1763719376319428,0.0298366978746154,0.0496919503010934,110.35814021610324,117.55938158268208,0.9387437967975863,January,1,0,0,0,0,0,0,0,0,0,0,0,0,39.13178755753213,109.21479779255688,117.08904243178638,121.07956509029029,113.48223325393167,118.9862625330525,-5.504029279120829,-4.078054541333912,-1.425974737786917,36.922041743550196,38.31384313067316
2019-02-01,3431.943637864456,4330022381.196439,106.33599581366398,113115720828.43272,60101226569.37371,11125649845.20564,113115720828.43272,0.5313251432179946,0.098356353685624,0.3703185030963813,23.0,1.0,0.0,0.0,0.0,0.0,1.5188615351321877,-0.0178908607172595,-0.0852458404341974,-0.2302569903745218,0.0297068705951187,0.0485887352416294,109.35260411549343,116.5390737854986,0.9383342475912194,February,0,1,0,0,0,0,0,0,0,0,0,0,0,37.68386244272716,107.41456358100429,116.17450236884335,121.41872697423898,112.3828121092751,118.04920573902372,-5.666393629748626,-4.395722359016855,-1.2706712707317713,38.40782500012965,37.379135297628586
2019-02-02,3464.490147562154,3765731026.21538,107.00955827242754,114285827847.38676,60678990333.1717,11200980015.417768,114285827847.38676,0.5309406378383177,0.0980084777473472,0.371050884414335,22.0,1.0,0.0,0.0,0.0,0.0,1.5188615351321877,0.0063342845817127,-0.0706934817849982,-0.2999526275563766,0.0305431953926568,0.0436739089400395,108.76684265472696,115.67275419340125,0.9402978550408873,February,0,1,0,0,0,0,0,0,0,0,0,0,0,38.53549368272521,106.31377738686137,115.33701215195006,121.83974359841572,111.556157672837,117.2314540748314,-5.675296401994402,-4.651637167612364,-1.0236592343820377,38.10967806272619,37.052592808665004
2019-02-03,3486.581616258029,3310421843.82123,108.7781769265316,115222660602.47768,61071179758.43584,11387807226.075611,115222660602.47768,0.530027508817329,0.0988330521663959,0.3711394390162751,19.0,1.0,0.0,0.0,0.0,0.0,1.5188615351321877,0.0165276698890903,-0.0568679647923636,-0.2586537685660431,0.0319752626511015,0.0435905497831295,108.76967622267811,115.04597444186764,0.94544530350029,February,0,1,0,0,0,0,0,0,0,0,0,0,0,40.82240528114063,106.99893439263846,115.03761870594553,122.33958788981543,111.12877601955924,116.60528539717956,-5.476509377620317,-4.816611609613955,-0.6598977680063625,39.67894948193292,38.17716897873868
2019-02-04,3454.025843825187,2375918195.082078,107.19999697185268,113854727477.12209,60524138032.473946,11229439070.409464,113854727477.12209,0.53159090863957,0.098629537123664,0.3697795542367659,27.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,-0.0145082405246119,-0.0472253798814024,-0.2996053738724068,0.0313280156008492,0.0424711451272674,108.37725640997176,114.33270376277537,0.947911252364325,February,0,1,0,0,0,0,0,0,0,0,0,0,0,39.41320181909592,107.51936453086087,114.0273548899972,122.80691618661221,110.52434847375824,115.90859736567387,-5.384248891915632,-4.9301390660742905,-0.45410982584134185,40.117803550118275,39.117350156644214
2019-02-05,3464.003508861087,4454914648.715065,107.61824539435412,114191994234.89284,60723961265.783615,11267355154.846409,114191994234.89284,0.5317707399073396,0.0986702722055056,0.3695589878871547,21.0,1.0,0.0,0.0,0.0,0.0,1.5188615351321877,0.003901571215634,0.0215073759208939,-0.2995969112022348,0.0185907233696928,0.0424712908438596,108.18750365606736,113.72229845655524,0.9513306108335272,February,0,1,0,0,0,0,0,0,0,0,0,0,0,40.004297419772016,107.388394675766,113.41754849738842,123.26996416655382,110.07725569231145,115.2944972196502,-5.217241527338743,-4.987559558327181,-0.2296819690115619,39.708749619433966,39.29185212909219
2019-02-06,3469.894677079264,3653777871.7193217,107.31703853339418,114147157754.98636,60825168548.915,11245947689.319769,114147157754.98636,0.5328662556756297,0.098521486741342,0.3686122575830282,14.0,1.0,0.0,0.0,0.0,0.0,1.5188615351321877,-0.0027988456776655,0.0259966371138773,-0.3062862423627206,0.0182558609811677,0.042369129955887,107.96988737539908,113.14000209990422,0.9543033884696248,February,0,1,0,0,0,0,0,0,0,0,0,0,0,39.70387808128082,107.58460321971202,112.67112349881464,123.53484356957071,109.65260689863187,114.7035743540016,-5.0509674553697295,-5.000241137735691,-0.05072631763403823,39.85408775052642,39.695855256802915
2019-02-07,3405.836861256719,4211212356.014064,104.62362623241393,111657241098.15443,59682137962.35292,10959290841.797949,111657241098.15443,0.5345120242572373,0.0981511878138201,0.3673367879289426,18.0,1.0,0.0,0.0,0.0,0.0,1.5188615351321877,-0.0250977136323244,-0.0337061432347843,-0.3020377902339706,0.0149230294368333,0.0422872243496013,107.1333220896528,112.36578611195056,0.9534336544659188,February,0,1,0,0,0,0,0,0,0,0,0,0,0,37.02623059077284,107.1074168117093,111.8059414769364,123.62631558635478,108.87891756536757,113.95691153018029,-5.07799396481272,-5.0157917031510975,-0.06220226166162224,38.36505433602683,39.394002638412445
2019-02-08,3394.0146529587223,3297274818.3709226,104.2653643923414,111542609076.62917,59482397752.99235,10923364917.939417,111542609076.62917,0.5332706330378938,0.097929974996686,0.3687993919654202,37.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,-0.0034242919402991,-0.0194725351982504,-0.2962074477511107,0.013763023549165,0.0423096596424106,106.41633266532494,111.62938413744062,0.9533003652004632,February,0,1,0,0,0,0,0,0,0,0,0,0,0,36.67195847267099,106.20485430487126,111.06067273812064,123.72179180104006,108.16914015413278,113.23901914959964,-5.0698789954668655,-5.026609161614251,-0.04326983385261407,36.84909453172192,38.56391327671851
2019-02-09,3664.282102658984,6293135761.36397,119.33360463375858,121665001271.59924,64226481382.1611,12490351594.278725,121665001271.59924,0.527896114008867,0.1026618293160236,0.3694420566751092,42.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,0.1445181756111906,0.1151677154853418,-0.1976973017889631,0.0577448522220851,0.0509039813302569,109.64565065743336,112.32976781892408,0.976105023507059,February,0,1,0,0,0,0,0,0,0,0,0,0,0,55.81924611659442,108.63157583725244,110.8809441803375,123.81988021970744,109.88675007407521,113.690469926204,-3.8037198521287934,-4.78203129971716,0.978311447588367,46.245602294632704,41.845122136218215
2019-02-10,3667.4082642899566,4883557856.511256,119.48955517293044,121889142655.00356,64286029202.05369,12520670865.692411,121889142655.00356,0.5274139090797415,0.1027217895947554,0.369864301325503,40.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,0.0013068451225493,0.0984699187745468,-0.0563491512048701,0.0580521003356648,0.0431960416984679,112.10662678630764,112.9806575783792,0.9922638900250228,February,0,1,0,0,0,0,0,0,0,0,0,0,0,55.96763189366568,111.00583779296771,110.97502829391674,124.05260770106253,111.36410470466832,114.12003179633189,-2.7559270916635654,-4.3768104581064415,1.6208833664428761,55.89343900513005,45.037789030996954
2019-02-11,3675.6916291247258,5081021129.885805,124.88963479029997,122880032405.744,64439836442.25577,13087985837.282696,122880032405.744,0.5244125931663047,0.1065102733214359,0.3690771335122593,46.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,0.0451929008318283,0.1650152828184503,0.0021089984172681,0.0574032284165772,0.0439083458861279,115.30237878730571,114.06329187037204,1.0108631523482756,February,0,1,0,0,0,0,0,0,0,0,0,0,0,60.86860630311378,114.52035704434886,111.42816681677043,124.2494839605625,113.4449554870732,114.91778016625545,-1.4728246791822528,-3.7960133023216036,2.323188623139351,58.41811909838973,49.27073467536354
2019-02-12,3631.444539729949,5446022475.782068,120.97026174727318,120782197163.20049,63670312531.29947,12680390197.310717,120782197163.20049,0.5271498120312248,0.1049855897237654,0.3678645982450097,38.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,-0.0313826928039923,0.1240683334316798,-0.0225364837390359,0.0608438635348368,0.0442851946414644,116.71934952729758,114.6911982228176,1.017683582837279,February,0,1,0,0,0,0,0,0,0,0,0,0,0,55.99695778794917,117.78968414732071,111.58582046379611,124.08475912722538,114.60269491171934,115.36611213521972,-0.7634172235003831,-3.1894940865573593,2.4260768630569762,58.432782045531475,53.064880114798804
2019-02-13,3633.9650467461183,5532706261.952275,122.54208894762355,121558953756.2903,63712841387.27635,12845310573.797472,121558953756.2903,0.5241312089195191,0.1056714472843409,0.3701973437961399,48.0,0.0,0.0,1.0,0.0,0.0,1.5188615351321877,0.0129935008625026,0.1418698337402568,0.067755607014587,0.0602193994422039,0.0421374678708098,118.17503438237908,115.40491556143633,1.0240034734002994,February,0,1,0,0,0,0,0,0,0,0,0,0,0,57.46716910140656,121.44502905837714,111.89212392624822,123.75644453953957,115.8241401480123,115.89766597317556,-0.07352582516325867,-2.5663004342785394,2.4927746091152807,56.73206344467786,57.223922240545924
2019-02-14,3610.062273063402,5635612273.288616,122.09412965721424,120600250650.50404,63267872020.65663,12793730452.297075,120600250650.50404,0.5246081304093227,0.1060837799531024,0.3693080896375748,48.0,0.0,0.0,1.0,0.0,0.0,1.5188615351321877,-0.0036555545466568,0.1669843041569867,-0.0416870000465529,0.0580132138192415,0.036966603219034,119.15480820108786,116.0130259337798,1.0270812888640746,February,0,1,0,0,0,0,0,0,0,0,0,0,0,56.88385229579272,121.99713406306827,112.1845586253907,123.6455856822142,116.78875391865876,116.35666328310435,0.4320906355544025,-1.966622220311951,2.3987128558663535,57.17551069859964,57.43684347638558
2019-02-15,3589.661829626318,11971659893.345224,120.59217399552682,119541058639.17026,62991824523.89914,12668201016.366796,119541058639.17026,0.5269471865230619,0.1059736391878981,0.3670791742890399,43.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,-0.0123016206094775,0.1565890043960243,0.006491714874619,0.0587954627439567,0.035345780357421,119.5141496496976,116.42931212121132,1.02649536849685,February,0,1,0,0,0,0,0,0,0,0,0,0,0,54.87270311049834,122.21765782758754,112.45667202221952,123.46720168227213,117.37389546894616,116.67040481735788,0.7034906515882824,-1.4325996459319044,2.1360902975201865,55.87827770314553,57.217857719752125
2019-02-16,3601.2291913968643,4506367416.966915,121.57227847601176,120279699784.9836,63165603231.85129,12742765419.399738,120279699784.9836,0.5251559768171058,0.1059427770619578,0.3689012461209363,43.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,0.0081274302304334,0.0187597940171486,-0.0055074404930642,0.023698804215819,0.0351837911095653,120.02868185627617,116.89685451710228,1.0267913739177277,February,0,1,0,0,0,0,0,0,0,0,0,0,0,55.96675009385563,121.55418656472992,112.76842760244877,123.61661998077926,118.01980054695625,117.03350656985076,0.9862939771054897,-0.9488209213244255,1.9351148984299154,55.419726602176986,56.23748647790048
2019-02-17,3622.591653075072,4019925054.643214,122.93860835926708,120969032477.13686,63547140519.07759,12903776985.469166,120969032477.13686,0.5253174239538371,0.1066700850724583,0.3680124909737046,38.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,0.0112388276372144,0.0288648926790715,0.008294631028066,0.0238843053425083,0.0352339501408745,120.75616348202388,117.44610486639,1.0281836389499637,February,0,1,0,0,0,0,0,0,0,0,0,0,0,57.513140542833156,121.94785588712871,113.28968355825502,123.3949933575576,118.77654021038869,117.47092151721493,1.3056186931737557,-0.49793299842478933,1.803551691598545,56.7399453183444,56.54072302887728
2019-02-18,3665.075530800723,4945386865.287532,133.88146961685993,123699055440.41225,64383522064.40136,14098327882.16335,123699055440.41225,0.5204851551628533,0.1139728014249448,0.3655420434122018,63.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,0.0890107786612828,0.0719982474258813,0.1234424704489269,0.0379709279572109,0.0384208121729254,124.0374900157329,118.94022893461454,1.042855652177368,February,0,1,0,0,0,0,0,0,0,0,0,0,0,67.39052983000934,124.21573202097598,114.7161374442157,123.29753741765526,121.10037550369196,118.6865176727442,2.4138578309477623,0.084425167449721,2.329432663498041,62.45183518642125,58.52539517459784
2019-02-19,3886.5202004751386,9588927258.746944,145.32602670603126,131690051776.62224,68147457622.522125,15243928177.166456,131690051776.62224,0.5174837180420924,0.1157561104389555,0.3667601715189521,65.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,0.0854827566647065,0.2013367963908459,0.1822027437792408,0.0419328963084013,0.0409085245483876,129.3596241883075,121.33893782292516,1.0661015046718745,February,0,1,0,0,0,0,0,0,0,0,0,0,0,74.15726024767785,128.8621114307394,116.75254646548024,123.45142409219295,124.82739876559032,120.65981463817288,4.167584127417442,0.9010569594432651,3.2665271679741767,70.77389503884359,61.98007676497487
2019-02-20,3915.0099712770552,5969708630.056735,143.65523417640586,132570132641.93872,68719418872.04398,15072819715.874296,132570132641.93872,0.5183627526243004,0.1136969497992792,0.3679402975764203,59.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,-0.0114968568775717,0.1722930089579784,0.2214763402524091,0.0442786965695515,0.0399794453593821,132.93352668533208,123.36769203687795,1.0775392202813898,February,0,1,0,0,0,0,0,0,0,0,0,0,0,71.81435557663616,133.47472346691518,118.5216534408091,123.69535428260033,127.7239888287927,122.36317904841235,5.36080978038035,1.7930075236306822,3.567802256749668,72.98580791215701,65.36840725820244
2019-02-21,3976.808906528991,6377580055.125392,148.8684346762975,136041920446.18092,69790459105.50142,15611440200.106089,136041920446.18092,0.5130070119313773,0.1147546296678609,0.3722383584007617,59.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,0.0362896662260836,0.2192923205583556,0.2852668984287902,0.042700650131292,0.040080854762127,136.91725368307343,125.68594136773427,1.089360132033211,February,0,1,0,0,0,0,0,0,0,0,0,0,0,74.51941563834477,138.93395470697232,120.64827538394077,123.90982693201924,130.9769804976396,124.32653131714459,6.650449180495016,2.764495855003549,3.8859533254914673,73.16688560749046,69.07894036710026
2019-02-22,3934.813593894817,6838246918.228343,145.2958232437471,133359043098.62029,69059468752.51183,15225793598.680445,133359043098.62029,0.5178461628690728,0.1141714370837291,0.367982400047198,61.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,-0.0239984482964354,0.204852839365319,0.2332311160645377,0.044786044128685,0.0404989619750629,139.01189607324184,127.46865790191724,1.0905574622132346,February,0,1,0,0,0,0,0,0,0,0,0,0,0,69.59035634174799,143.40539768386833,122.56258863250676,123.75853434262991,133.17987938165615,125.87981220059662,7.300067181059532,3.671610120214746,3.628457060844786,72.05488599004639,71.49438352688324
2019-02-23,3973.641322774636,5999302845.797907,148.04165031619752,135195090319.60732,69748877117.19371,15537602228.061953,135195090319.60732,0.5159127964802879,0.1149272668950503,0.3691599366246617,63.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,0.0188981831077419,0.2177253907880703,0.2716604699207203,0.0441781081754053,0.0403734742414455,141.26933463398075,129.3389299395791,1.0922414055843432,February,0,1,0,0,0,0,0,0,0,0,0,0,0,71.16880109812014,146.23743382373587,124.52576230199004,123.78475536027143,135.4663056792779,127.52142983878929,7.944875840488606,4.526263264269518,3.418612576219088,70.37957871993407,72.25003778050538
2019-02-24,4115.337926787664,8493566414.707253,157.67559560191677,140530180607.23364,72266544791.73584,16550258314.845478,140530180607.23364,0.5142421683333124,0.117770134808989,0.3679876968576986,69.0,0.0,0.0,0.0,1.0,0.0,1.5188615351321877,0.0650759111719061,0.2825555592848161,0.356402465930872,0.045175365602203,0.0415995604534386,145.37089987596474,131.91499045433707,1.102004399767481,February,0,1,0,0,0,0,0,0,0,0,0,0,0,75.89617267176617,148.70734760291293,127.04954223349326,123.87713593369428,138.88311951353003,129.7550717471691,9.128047766360936,5.446620164687802,3.6814276016731338,73.53248688494315,72.59782026532305
2019-02-25,3742.868946700387,11112465191.137722,134.31602869596247,126946366187.68344,66108588220.39571,14284713525.163025,126946366187.68344,0.5207599886920566,0.1125255803229833,0.36671443098496,47.0,0.0,0.0,1.0,0.0,0.0,1.5188615351321877,-0.1481495396721388,0.0032458493348344,0.1664449698048413,0.077247290166189,0.0506709249517193,142.60718208096418,132.13326665812122,1.079267815651171,February,0,1,0,0,0,0,0,0,0,0,0,0,0,53.14276388763106,146.83950650682428,128.38443139857367,123.49041907772212,138.1804901569812,130.0929204100427,8.087569746938499,5.974810081137941,2.1127596658005574,64.51946827969861,68.86350192752202
2019-02-26,3824.683504217102,9049456993.516651,137.8218665264574,130016714240.22072,67154603799.94677,14472468022.306929,130016714240.22072,0.5165074674619986,0.1113123655437668,0.3721801669942345,40.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,0.0261014107142099,-0.051636725710209,0.1949475634345652,0.0695797974118292,0.0507884964274559,141.41085319233747,132.65041210069722,1.0660415671003725,February,0,1,0,0,0,0,0,0,0,0,0,0,0,55.3082988492542,144.63019287685626,129.90967279822684,123.15287024027026,138.12531729074675,130.66543493718453,7.459882353562222,6.271824535622797,1.1880578179394243,54.22553136844263,65.02127856970392
2019-02-27,3809.209774682024,2992667601.164757,135.99783785109707,128957893799.82718,66890485485.37128,14307393197.668602,128957893799.82718,0.5187002013944254,0.1109462381564406,0.370353560449134,39.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,-0.0132346827200324,-0.0533039841479472,0.2087247383929684,0.0696085803571067,0.050587642550829,140.0575993570274,132.95472353255175,1.0534232679799196,February,0,1,0,0,0,0,0,0,0,0,0,0,0,53.912250326767904,142.77059579832627,131.478383379161,122.8748530448776,137.79801276156988,131.0604277456225,6.7375850159473885,6.364976631687716,0.3726083842596726,54.61027458801105,61.88565736670789
2019-02-28,3813.377891881294,7731184275.97685,134.84981713392082,128983029651.27974,67155912259.18905,14178777736.552544,128983029651.27974,0.5206569611580119,0.1099274670077643,0.3694155718342238,39.0,0.0,1.0,0.0,0.0,0.0,1.5188615351321877,-0.0084414630064428,-0.0941678306274869,0.2799881873107597,0.0671341316760374,0.0488827222618655,138.75565380125073,133.12700476903984,1.042280294985799,February,0,1,0,0,0,0,0,0,0,0,0,0,0,53.005405210145526,140.1322291618709,133.00760601623998,122.60889207693452,137.34444420347,131.34112325586682,6.003320947603186,6.29264549487081,-0.2893245472676247,53.458827768456715,58.252978189112966
2019-03-01,3815.607607524984,7627783000.608827,135.4906837644075,128991128012.5595,67016664287.2375,14233212113.400938,128991128012.5595,0.5195447572232431,0.1103425664439114,0.3701126763328454,42.0,0.0,1.0,0.0,0.0,0.0,1.8831863513063984,0.0047524471601634,-0.0674839734580021,0.2953486958111018,0.0671546460628134,0.0487916711665819,137.93941129203992,133.34188467770963,1.0344792382786745,March,0,0,1,0,0,0,0,0,0,0,0,0,0,53.47586936745828,135.69524679436907,133.81545997277243,122.34392815519233,137.05925028976807,131.6484981083513,5.410752181416768,6.116266832180003,-0.7055146507632344,53.240637288801906,53.76891752825139
2019-03-02,3815.753939922755,5524886886.074838,134.95470877409352,129617157955.13696,67085713233.78275,14187938674.158926,129617157955.13696,0.517568154495429,0.1094603438155128,0.3729715016890581,41.0,0.0,1.0,0.0,0.0,0.0,1.8831863513063984,-0.0039558069634214,-0.0884004029551954,0.2464288490656774,0.0661856627250786,0.0486138313992495,137.19323566255332,133.48850505010816,1.027753180778034,March,0,0,1,0,0,0,0,0,0,0,0,0,0,52.99801039114579,135.82298280999527,134.58871765283055,122.51052728072014,136.73547467197199,131.89340260210997,4.842072069862013,5.861427879716405,-1.0193558098543924,53.236939879302035,53.73996682895434
2019-03-03,3819.645730582585,3291046239.4080496,132.40742658761687,129302481235.4228,67101767698.9016,13922485507.386408,129302481235.4228,0.5189518952596779,0.1076737690906143,0.3733743356497078,44.0,0.0,1.0,0.0,0.0,0.0,1.8831863513063984,-0.0188750893512034,-0.1602541529514458,0.2451797302922587,0.0570532947962905,0.0486325938924411,135.9967833938192,133.39022518988165,1.0195408486658384,March,0,0,1,0,0,0,0,0,0,0,0,0,0,50.68010034597307,134.74009482222715,134.96460724269642,122.66613987102198,136.06962112053273,131.93147845288826,4.138142667644473,5.516770837302019,-1.3786281696575458,51.83905536855943,52.81432712829811
2019-03-04,3806.954273797957,6749676086.649796,130.5403477406027,128473880657.2763,66885712070.35212,13708633834.78851,128473880657.2763,0.5206172003847224,0.106703664314137,0.3726791353011406,36.0,0.0,1.0,0.0,0.0,0.0,1.8831863513063984,-0.0141010130257208,-0.0281104272663272,0.2198942771847529,0.0153351355060973,0.048806503033625,134.63267448051508,133.13114542176538,1.0112785708707963,March,0,0,1,0,0,0,0,0,0,0,0,0,0,48.98886264304316,133.64859680012827,135.44311154236289,122.80175957362817,135.21896367746658,131.8284317334597,3.390531944006881,5.091523058642992,-1.7009911146361114,49.83448149450811,51.829649591553164
2019-03-05,3712.812457297799,3608196680.951456,125.6240824924571,124837021217.4942,65238057881.55198,13206850625.680405,124837021217.4942,0.522585826266173,0.1057927407821682,0.3716214329516587,35.0,0.0,1.0,0.0,0.0,0.0,1.8831863513063984,-0.0376608867161494,-0.0885039822883163,0.154864753592103,0.0133018311522903,0.049470574239249,132.38052648350055,132.44868515546463,0.9994853956316436,March,0,0,1,0,0,0,0,0,0,0,0,0,0,44.75384815064899,131.80344987183554,135.59721121960456,123.01892030654489,133.74282811054204,131.36885030820025,2.373977802341784,4.548014007382751,-2.1740362050409665,46.87135539684608,50.17933817965386
2019-03-06,3852.461665785486,9088065055.193892,136.5502476885833,131410264740.41415,67733767403.2078,14358338788.931305,131410264740.41415,0.515437416833518,0.109263449223655,0.375299133942827,42.0,0.0,1.0,0.0,0.0,0.0,1.8831863513063984,0.0869750845486354,0.0040619016170762,0.2737896599422207,0.0400766174677945,0.051450403277529,133.42295678477126,132.82155447665724,1.0045278969251916,March,0,0,1,0,0,0,0,0,0,0,0,0,0,54.225004280402686,132.01536265667067,136.320017121173,123.20181979450015,134.17473881485608,131.75265752156196,2.422081293294127,4.122827464565026,-1.7007461712708984,49.48942621552584,50.329165162242745
2019-03-07,3860.510762380684,8477459044.147217,137.32665152792868,132095497781.76138,67888909504.19791,14452766138.766956,132095497781.76138,0.5139381026926372,0.1094114968448415,0.3766504004625213,56.0,0.0,0.0,0.0,1.0,0.0,1.8831863513063984,0.0056858471697249,0.0183673544884979,0.2760536192047331,0.039862850934146,0.0514448872680582,134.3988804705606,133.23110875404555,1.0087650078681762,March,0,0,1,0,0,0,0,0,0,0,0,0,0,54.81775671722183,132.48975120743776,137.15674099779312,123.55206536012814,134.6596484630211,132.16554596647802,2.4941024965430927,3.7970824709606394,-1.3029799744175468,54.52138049881226,50.69311442745794
